Date,Region/City-Eng,Region_ID,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
4/4/2020,Orenburg region,56,0,0,1,12,1,1
4/4/2020,Oryol Region,57,3,0,0,6,0,0
4/4/2020,Pskov region,60,0,0,2,9,2,2
4/4/2020,Republic of Adygea,1,2,0,0,7,0,0
4/4/2020,The Republic of Buryatia,3,4,0,0,35,0,0
4/4/2020,Republic of Crimea,82,0,0,2,18,0,3
4/4/2020,The Republic of Mordovia,13,1,0,0,5,0,0
4/4/2020,Republic of North Ossetia - Alania,15,1,0,0,5,0,0
4/4/2020,The Republic of Khakassia,19,0,0,1,3,0,1
4/4/2020,Komi Republic,11,3,0,0,59,2,1
4/4/2020,Ryazan Oblast,62,6,0,1,12,0,2
4/4/2020,St. Petersburg,78,15,0,0,171,2,7
4/4/2020,Sakhalin region,65,1,0,0,6,0,0
4/4/2020,Sverdlovsk region,66,1,0,0,40,0,13
4/4/2020,Smolensk region,67,1,0,0,2,0,0
4/4/2020,Tambov Region,68,1,0,0,7,0,1
4/4/2020,Tver region,69,0,0,1,6,0,3
4/4/2020,Tula region,71,2,0,0,19,0,3
4/4/2020,Udmurt republic,18,1,0,0,5,0,3
4/4/2020,Chelyabinsk region,74,3,0,0,26,0,2
4/4/2020,Chechen Republic,95,3,0,0,15,1,0
4/4/2020,Yaroslavl region,76,2,0,0,5,0,1
4/5/2020,Voronezh region,36,0,0,2,14,0,4
4/5/2020,Zabaykalsky Krai,75,1,0,0,1,0,1
4/5/2020,Kamchatka Krai,41,2,0,0,2,0,0
4/5/2020,Kirov region,43,0,0,0,18,0,1
4/5/2020,Krasnoyarsk region,24,4,0,0,29,0,4
4/5/2020,Leningrad region,47,10,0,0,57,0,1
4/5/2020,Lipetsk region,48,0,0,2,18,0,5
4/5/2020,Moscow,77,536,2,4,3893,29,198
4/5/2020,Moscow region,50,45,0,3,305,2,33
4/5/2020,Nizhny Novgorod Region,52,22,0,0,47,0,4
4/5/2020,Novosibirsk region,54,1,0,0,11,0,2
4/5/2020,Orenburg region,56,1,0,0,13,1,1
4/5/2020,Penza region,58,0,0,1,27,1,1
4/5/2020,Pskov region,60,0,0,1,9,2,3
4/5/2020,Republic of Crimea,82,2,0,0,20,0,3
4/5/2020,The Republic of Mordovia,13,0,0,3,5,0,3
4/5/2020,Chuvash Republic,21,2,0,1,4,0,1
4/5/2020,Samara Region,63,0,0,1,17,0,8
4/5/2020,St. Petersburg,78,20,0,0,191,2,7
4/5/2020,Tambov Region,68,0,0,0,7,0,1
4/5/2020,Tver region,69,0,0,0,6,0,3
4/5/2020,Tula region,71,10,0,0,29,0,3
4/5/2020,Khabarovsk region,27,1,0,0,11,0,0
4/5/2020,Khanty-Mansiysk,86,3,0,0,19,0,2
4/5/2020,Chelyabinsk region,74,1,0,0,27,0,2
4/5/2020,Yaroslavl region,76,1,0,0,6,0,1
4/6/2020,Altai region,22,5,0,0,12,0,0
4/6/2020,Arkhangelsk region,29,6,0,0,14,0,3
4/6/2020,Belgorod region,31,4,0,0,11,0,1
4/6/2020,Bryansk region,32,5,0,0,24,0,0
4/6/2020,Vladimir region,33,2,0,0,5,1,0
4/6/2020,Volgograd region,34,7,0,0,15,0,1
4/6/2020,Vologda Region,35,10,0,0,23,0,0
4/6/2020,Voronezh region,36,9,0,0,23,0,4
4/6/2020,Zabaykalsky Krai,75,0,0,0,1,0,1
4/6/2020,Ivanovo region,37,10,0,0,33,0,1
4/6/2020,Irkutsk region,38,5,1,0,13,1,0
4/6/2020,Kaluga region,40,1,0,0,7,0,1
4/6/2020,Kemerovo region,42,2,0,0,5,0,2
4/6/2020,Kirov region,43,0,0,0,18,0,3
4/6/2020,Kostroma region,44,1,0,0,9,1,0
4/6/2020,Krasnodar region,23,11,0,4,50,0,8
4/6/2020,Krasnoyarsk region,24,3,0,1,32,0,5
4/6/2020,Leningrad region,47,5,0,0,62,0,1
4/6/2020,Lipetsk region,48,8,0,0,26,0,5
4/6/2020,Moscow,77,591,0,8,4484,29,206
4/6/2020,Moscow region,50,82,1,6,387,3,39
4/6/2020,Murmansk region,51,3,0,0,18,0,1
4/6/2020,Nizhny Novgorod Region,52,9,2,0,56,2,4
4/6/2020,Novgorod region,53,2,0,0,5,0,1
4/6/2020,Orenburg region,56,1,0,0,14,1,1
4/6/2020,Oryol Region,57,1,0,0,7,0,0
4/6/2020,Penza region,58,5,0,0,32,1,1
4/6/2020,Primorsky Krai,25,1,0,0,8,1,2
4/6/2020,Pskov region,60,1,0,0,10,2,3
4/6/2020,Republic of Adygea,1,6,0,0,13,0,0
4/6/2020,The Republic of Buryatia,3,8,0,0,43,0,0
4/6/2020,The Republic of Dagestan,5,5,0,4,30,0,4
4/6/2020,The Republic of Karelia,10,2,0,0,2,0,0
4/6/2020,Republic of Crimea,82,1,0,3,21,0,6
4/6/2020,Mari El Republic,12,9,0,0,13,0,0
4/6/2020,The Republic of Mordovia,13,1,0,0,6,0,3
4/6/2020,Republic of North Ossetia - Alania,15,3,0,0,8,0,0
4/6/2020,Republic of Tatarstan,16,16,0,0,41,0,6
4/6/2020,The Republic of Khakassia,19,2,0,0,5,0,1
4/6/2020,Chuvash Republic,21,2,0,0,6,0,1
4/6/2020,Komi Republic,11,31,1,0,90,3,1
4/6/2020,Ryazan Oblast,62,5,0,0,17,0,2
4/6/2020,Samara Region,63,0,0,1,17,0,9
4/6/2020,St. Petersburg,78,35,1,25,226,3,32
4/6/2020,Sverdlovsk region,66,4,0,9,44,0,22
4/6/2020,Smolensk region,67,1,0,0,3,0,0
4/6/2020,Stavropol region,26,9,0,1,20,0,5
4/6/2020,Tambov Region,68,8,0,0,15,0,2
4/6/2020,Tver region,69,2,0,0,8,0,3
4/6/2020,Tula region,71,10,0,1,39,0,4
4/6/2020,Ulyanovsk region,73,1,0,0,2,0,1
4/6/2020,Chelyabinsk region,74,4,0,2,31,0,4
4/6/2020,Chechen Republic,95,1,0,0,16,1,0
4/7/2020,Belgorod region,31,3,0,0,14,0,1
4/7/2020,Bryansk region,32,32,0,0,56,0,0
4/7/2020,Vladimir region,33,7,0,0,12,1,0
4/7/2020,Volgograd region,34,11,0,0,26,0,1
4/7/2020,Voronezh region,36,0,0,5,23,0,9
4/7/2020,Zabaykalsky Krai,75,1,0,0,3,0,1
4/7/2020,Ivanovo region,37,14,0,0,47,0,1
4/7/2020,Irkutsk region,38,1,0,0,14,1,0
4/7/2020,Kabardino-Balkar Republic,7,5,0,0,13,0,0
4/7/2020,Kaliningrad region,39,29,0,3,48,0,8
4/7/2020,Kaluga region,40,4,0,1,11,0,2
4/7/2020,Karachay-Cherkess Republic,9,3,0,0,3,0,0
4/7/2020,Kirov region,43,2,0,2,20,0,7
4/7/2020,Kostroma region,44,0,0,2,9,1,2
4/7/2020,Krasnodar region,23,11,1,1,61,1,9
4/7/2020,Moscow,77,697,2,16,5181,31,222
4/7/2020,Moscow region,50,67,5,8,454,8,47
4/7/2020,Nizhny Novgorod Region,52,0,0,4,56,2,8
4/7/2020,Omsk region,55,4,0,0,14,0,0
4/7/2020,Oryol Region,57,5,0,3,12,0,3
4/7/2020,Penza region,58,19,0,0,51,1,1
4/7/2020,Perm,59,11,0,2,32,2,5
4/7/2020,Primorsky Krai,25,0,1,0,8,2,2
4/7/2020,Pskov region,60,4,0,0,14,2,3
4/7/2020,Republic of Bashkortostan,2,2,0,0,12,0,5
4/7/2020,The Republic of Buryatia,3,7,1,0,50,1,0
4/7/2020,The Republic of Dagestan,5,13,0,0,43,0,4
4/7/2020,The Republic of Ingushetia,6,6,0,0,7,0,0
4/7/2020,Republic of Kalmykia,8,4,0,0,11,0,0
4/7/2020,Republic of Crimea,82,1,0,0,22,0,6
4/7/2020,Republic of North Ossetia - Alania,15,1,0,0,9,0,0
4/7/2020,Republic of Tatarstan,16,0,0,2,41,0,8
4/7/2020,Chuvash Republic,21,11,0,0,17,0,1
4/7/2020,Komi Republic,11,11,0,0,101,3,1
4/7/2020,Rostov region,61,8,0,0,17,0,0
4/7/2020,St. Petersburg,78,69,0,0,295,3,32
4/7/2020,Saratov region,64,6,0,0,25,0,1
4/7/2020,Sakhalin region,65,0,0,4,6,0,4
4/7/2020,Sverdlovsk region,66,7,0,0,51,0,22
4/7/2020,Stavropol region,26,19,0,0,39,0,5
4/7/2020,Tula region,71,10,0,1,49,0,5
4/7/2020,Tyumen region,72,7,0,2,18,0,4
4/7/2020,Udmurt republic,18,4,0,0,9,0,3
4/7/2020,Ulyanovsk region,73,2,0,0,4,0,1
4/7/2020,Khabarovsk region,27,5,0,0,16,0,0
4/7/2020,Khanty-Mansiysk,86,19,0,0,38,0,2
4/7/2020,Chelyabinsk region,74,1,0,0,32,0,4
4/7/2020,Chechen Republic,95,1,0,12,17,1,12
4/7/2020,The Republic of Sakha (Yakutia),14,0,0,3,15,0,7
4/7/2020,Yamalo-Nenets Autonomous Okrug,89,18,0,0,30,0,0
4/7/2020,Yaroslavl region,76,5,0,0,11,0,1
4/8/2020,Altai region,22,6,0,0,18,0,0
4/8/2020,Belgorod region,31,4,0,0,18,0,1
4/8/2020,Bryansk region,32,1,0,0,57,0,0
4/8/2020,Vladimir region,33,2,0,0,14,1,0
4/8/2020,Volgograd region,34,0,0,1,26,0,2
4/8/2020,Vologda Region,35,4,0,0,27,0,0
4/8/2020,Voronezh region,36,10,0,0,33,0,9
4/8/2020,Jewish Autonomous Region,79,3,0,0,6,0,0
4/8/2020,Zabaykalsky Krai,75,1,0,0,4,0,1
4/8/2020,Irkutsk region,38,0,1,0,14,2,0
4/8/2020,Kabardino-Balkar Republic,7,10,0,1,23,0,1
4/8/2020,Kaliningrad region,39,1,0,1,49,0,9
4/8/2020,Karachay-Cherkess Republic,9,2,0,0,5,0,0
4/8/2020,Kemerovo region,42,2,0,0,7,0,2
4/8/2020,Krasnodar region,23,24,0,6,85,1,15
4/8/2020,Krasnoyarsk region,24,7,0,1,39,0,6
4/8/2020,Kurgan region,45,1,0,0,3,0,1
4/8/2020,Kursk region,46,6,0,0,10,0,0
4/8/2020,Leningrad region,47,32,0,2,94,0,3
4/8/2020,Lipetsk region,48,18,0,0,44,0,5
4/8/2020,Moscow,77,660,0,48,5841,31,270
4/8/2020,Moscow region,50,95,2,3,549,10,50
4/8/2020,Murmansk region,51,25,0,1,43,0,2
4/8/2020,Nizhny Novgorod Region,52,24,0,5,80,2,13
4/8/2020,Novosibirsk region,54,2,0,0,13,0,2
4/8/2020,Omsk region,55,1,0,0,15,0,0
4/8/2020,Orenburg region,56,8,0,0,22,1,1
4/8/2020,Penza region,58,1,0,0,52,1,1
4/8/2020,Perm,59,0,0,1,32,2,6
4/8/2020,Primorsky Krai,25,7,0,0,15,2,2
4/8/2020,Republic of Bashkortostan,2,4,0,0,16,0,5
4/8/2020,The Republic of Dagestan,5,1,0,0,44,0,4
4/8/2020,The Republic of Ingushetia,6,18,0,0,25,0,0
4/8/2020,Republic of Kalmykia,8,4,0,2,15,0,2
4/8/2020,Republic of Crimea,82,1,0,0,23,0,6
4/8/2020,Mari El Republic,12,27,0,0,40,0,0
4/8/2020,The Republic of Mordovia,13,7,0,0,13,0,3
4/8/2020,Republic of North Ossetia - Alania,15,6,1,0,15,1,0
4/8/2020,Republic of Tatarstan,16,0,0,2,41,0,10
4/8/2020,The Republic of Khakassia,19,1,0,0,6,0,1
4/8/2020,Komi Republic,11,18,0,0,119,3,1
4/8/2020,Rostov region,61,4,0,0,21,0,0
4/8/2020,Ryazan Oblast,62,15,0,0,32,0,2
4/8/2020,Samara Region,63,1,0,0,18,0,9
4/8/2020,St. Petersburg,78,34,0,11,329,3,43
4/8/2020,Saratov region,64,1,0,0,26,0,1
4/8/2020,Sakhalin region,65,5,0,0,11,0,4
4/8/2020,Sverdlovsk region,66,5,0,3,56,0,25
4/8/2020,Sevastopol,92,0,0,2,5,0,2
4/8/2020,Smolensk region,67,4,0,0,7,0,0
4/8/2020,Tambov Region,68,6,0,0,21,0,3
4/8/2020,Tver region,69,4,0,0,12,0,3
4/8/2020,Tomsk region,70,1,0,0,4,0,1
4/8/2020,Tula region,71,5,0,0,54,0,5
4/8/2020,Khabarovsk region,27,8,1,0,24,1,0
4/8/2020,Khanty-Mansiysk,86,3,0,1,41,0,3
4/8/2020,Chechen Republic,95,5,0,3,22,1,15
4/8/2020,The Republic of Sakha (Yakutia),14,1,0,0,16,0,7
4/8/2020,Yamalo-Nenets Autonomous Okrug,89,11,0,0,41,0,0
4/9/2020,Altai region,22,3,0,0,21,0,0
4/9/2020,Amurskaya Oblast,28,0,0,1,4,0,1
4/9/2020,Arkhangelsk region,29,10,0,1,24,0,4
4/9/2020,Astrakhan region,30,16,0,0,21,0,0
4/9/2020,Bryansk region,32,40,0,3,97,0,3
4/9/2020,Vladimir region,33,24,0,0,38,1,0
4/9/2020,Vologda Region,35,8,0,0,35,0,0
4/9/2020,Ivanovo region,37,13,0,6,60,0,7
4/9/2020,Irkutsk region,38,7,0,0,21,2,0
4/9/2020,Kaliningrad region,39,3,0,0,52,0,9
4/9/2020,Kamchatka Krai,41,3,0,0,5,0,0
4/9/2020,Karachay-Cherkess Republic,9,1,0,0,6,0,0
4/9/2020,Kemerovo region,42,0,0,1,7,0,3
4/9/2020,Kirov region,43,8,0,1,28,0,8
4/9/2020,Kostroma region,44,3,0,1,12,1,3
4/9/2020,Krasnodar region,23,20,0,0,105,1,15
4/9/2020,Krasnoyarsk region,24,0,0,2,39,0,8
4/9/2020,Kursk region,46,10,0,3,20,0,3
4/9/2020,Leningrad region,47,18,0,0,112,0,3
4/9/2020,Lipetsk region,48,4,0,0,48,0,5
4/9/2020,Magadan Region,49,0,0,1,1,0,1
4/9/2020,Moscow,77,857,7,43,6698,38,313
4/9/2020,Moscow region,50,199,3,2,748,13,52
4/9/2020,Murmansk region,51,1,0,3,44,0,5
4/9/2020,Nizhny Novgorod Region,52,7,0,0,87,2,13
4/9/2020,Novgorod region,53,7,0,1,12,0,2
4/9/2020,Novosibirsk region,54,5,0,0,18,0,2
4/9/2020,Orenburg region,56,0,0,3,22,1,4
4/9/2020,Oryol Region,57,5,0,0,17,0,3
4/9/2020,Perm,59,9,1,0,41,3,6
4/9/2020,Primorsky Krai,25,5,0,0,20,2,2
4/9/2020,Pskov region,60,2,0,2,16,2,5
4/9/2020,Republic of Adygea,1,0,0,2,13,0,2
4/9/2020,Republic of Bashkortostan,2,6,0,0,22,0,5
4/9/2020,The Republic of Buryatia,3,10,0,9,60,1,9
4/9/2020,The Republic of Dagestan,5,13,0,0,57,0,4
4/9/2020,Republic of Kalmykia,8,8,0,3,23,0,5
4/9/2020,Republic of Crimea,82,3,0,1,26,0,7
4/9/2020,Mari El Republic,12,1,0,2,41,0,2
4/9/2020,The Republic of Mordovia,13,4,0,0,17,0,3
4/9/2020,Republic of North Ossetia - Alania,15,7,0,0,22,1,0
4/9/2020,Republic of Tatarstan,16,9,0,0,50,0,10
4/9/2020,Komi Republic,11,31,0,0,150,3,1
4/9/2020,Rostov region,61,3,0,1,24,0,1
4/9/2020,Ryazan Oblast,62,0,0,1,32,0,3
4/9/2020,Samara Region,63,0,0,1,18,0,10
4/9/2020,St. Petersburg,78,44,1,0,373,4,43
4/9/2020,Saratov region,64,4,0,0,30,0,1
4/9/2020,Sverdlovsk region,66,3,0,0,59,0,25
4/9/2020,Smolensk region,67,4,0,1,11,0,1
4/9/2020,Stavropol region,26,3,1,1,42,1,6
4/9/2020,Tver region,69,7,0,0,19,0,3
4/9/2020,Tula region,71,12,0,1,66,0,6
4/9/2020,Tyumen region,72,1,0,0,19,0,4
4/9/2020,Ulyanovsk region,73,2,0,0,6,0,1
4/9/2020,Khabarovsk region,27,0,0,3,24,1,3
4/9/2020,Chelyabinsk region,74,2,0,6,34,0,10
4/9/2020,The Republic of Sakha (Yakutia),14,0,0,1,16,0,8
4/9/2020,Yaroslavl region,76,2,0,1,13,0,2
4/10/2020,Belgorod region,31,8,0,0,26,0,1
4/10/2020,Vladimir region,33,4,0,0,42,1,0
4/10/2020,Volgograd region,34,2,0,3,28,0,5
4/10/2020,Vologda Region,35,3,0,0,38,0,0
4/10/2020,Voronezh region,36,4,0,0,37,0,9
4/10/2020,Jewish Autonomous Region,79,2,0,0,8,0,0
4/10/2020,Irkutsk region,38,1,0,0,22,2,0
4/10/2020,Kabardino-Balkar Republic,7,4,0,1,27,0,2
4/10/2020,Kaliningrad region,39,10,0,0,62,0,9
4/10/2020,Kaluga region,40,7,0,0,18,0,2
4/10/2020,Karachay-Cherkess Republic,9,3,0,0,9,0,0
4/10/2020,Kemerovo region,42,4,0,0,11,0,3
4/10/2020,Kirov region,43,1,0,0,29,0,8
4/10/2020,Kostroma region,44,3,0,0,15,1,3
4/10/2020,Krasnodar region,23,20,2,0,125,3,15
4/10/2020,Kursk region,46,1,0,0,21,0,3
4/10/2020,Leningrad region,47,17,0,0,129,0,3
4/10/2020,Lipetsk region,48,7,0,4,55,0,9
4/10/2020,Moscow,77,1124,12,37,7822,50,350
4/10/2020,Moscow region,50,182,0,14,930,13,66
4/10/2020,Murmansk region,51,23,0,0,67,0,5
4/10/2020,Nizhny Novgorod Region,52,32,0,1,119,2,14
4/10/2020,Novgorod region,53,6,0,1,18,0,3
4/10/2020,Novosibirsk region,54,3,0,6,21,0,8
4/10/2020,Omsk region,55,2,0,3,17,0,3
4/10/2020,Orenburg region,56,3,0,0,25,1,4
4/10/2020,Oryol Region,57,7,0,0,24,0,3
4/10/2020,Penza region,58,15,0,0,67,1,1
4/10/2020,Perm,59,4,0,0,45,3,6
4/10/2020,Republic of Adygea,1,7,0,0,20,0,2
4/10/2020,Republic of Bashkortostan,2,18,0,1,40,0,6
4/10/2020,The Republic of Buryatia,3,1,0,3,61,1,12
4/10/2020,The Republic of Dagestan,5,1,0,0,58,0,4
4/10/2020,The Republic of Ingushetia,6,4,0,0,29,0,0
4/10/2020,Republic of Crimea,82,3,0,0,29,0,7
4/10/2020,Mari El Republic,12,22,1,0,63,1,2
4/10/2020,The Republic of Mordovia,13,2,0,0,19,0,3
4/10/2020,Republic of North Ossetia - Alania,15,5,0,1,27,1,1
4/10/2020,Republic of Tatarstan,16,0,0,1,50,0,11
4/10/2020,Tyva Republic,17,6,0,0,6,0,0
4/10/2020,The Republic of Khakassia,19,3,0,2,9,0,3
4/10/2020,Chuvash Republic,21,17,0,0,34,0,1
4/10/2020,Komi Republic,11,58,0,0,208,3,1
4/10/2020,Rostov region,61,5,0,1,29,0,2
4/10/2020,Ryazan Oblast,62,6,0,0,38,0,3
4/10/2020,Samara Region,63,2,0,1,20,0,11
4/10/2020,St. Petersburg,78,35,0,0,408,4,43
4/10/2020,Saratov region,64,4,0,1,34,0,2
4/10/2020,Sverdlovsk region,66,2,0,0,61,0,25
4/10/2020,Smolensk region,67,2,0,0,13,0,1
4/10/2020,Stavropol region,26,10,0,0,52,1,6
4/10/2020,Tambov Region,68,12,0,0,33,0,3
4/10/2020,Tver region,69,5,0,1,24,0,4
4/10/2020,Tula region,71,5,0,1,71,0,7
4/10/2020,Tyumen region,72,3,0,0,22,0,4
4/10/2020,Udmurt republic,18,2,0,0,11,0,3
4/10/2020,Ulyanovsk region,73,34,0,1,40,0,2
4/10/2020,Khabarovsk region,27,4,0,3,28,1,6
4/10/2020,Khanty-Mansiysk,86,0,0,1,41,0,4
4/10/2020,The Republic of Sakha (Yakutia),14,0,0,2,16,0,10
4/10/2020,Yamalo-Nenets Autonomous Okrug,89,0,1,0,41,1,0
4/11/2020,Altai region,22,8,0,2,29,0,2
4/11/2020,Amurskaya Oblast,28,2,0,0,6,0,1
4/11/2020,Arkhangelsk region,29,0,0,1,24,0,5
4/11/2020,Belgorod region,31,0,0,1,26,0,2
4/11/2020,Bryansk region,32,26,0,0,123,0,3
4/11/2020,Vladimir region,33,6,0,1,48,1,1
4/11/2020,Volgograd region,34,5,0,0,33,0,5
4/11/2020,Vologda Region,35,1,0,0,39,0,0
4/11/2020,Voronezh region,36,0,0,1,37,0,10
4/11/2020,Zabaykalsky Krai,75,4,0,0,8,0,1
4/11/2020,Ivanovo region,37,2,0,0,62,0,7
4/11/2020,Irkutsk region,38,6,0,0,28,2,0
4/11/2020,Kabardino-Balkar Republic,7,3,0,0,30,0,2
4/11/2020,Kaliningrad region,39,3,1,3,65,1,12
4/11/2020,Kaluga region,40,6,0,1,24,0,3
4/11/2020,Kamchatka Krai,41,5,0,0,10,0,0
4/11/2020,Kemerovo region,42,1,0,0,12,0,3
4/11/2020,Kirov region,43,6,0,1,35,0,9
4/11/2020,Krasnodar region,23,13,0,10,138,3,25
4/11/2020,Krasnoyarsk region,24,21,0,0,60,0,8
4/11/2020,Kursk region,46,21,0,0,42,0,3
4/11/2020,Leningrad region,47,5,0,0,134,0,3
4/11/2020,Lipetsk region,48,3,0,1,58,0,10
4/11/2020,Moscow,77,1030,8,149,8852,58,499
4/11/2020,Moscow region,50,152,1,3,1082,14,69
4/11/2020,Murmansk region,51,0,0,1,67,0,6
4/11/2020,Nizhny Novgorod Region,52,33,0,0,152,2,14
4/11/2020,Novgorod region,53,0,0,1,18,0,4
4/11/2020,Novosibirsk region,54,7,0,2,28,0,10
4/11/2020,Oryol Region,57,5,0,0,29,0,3
4/11/2020,Perm,59,0,0,9,45,3,15
4/11/2020,Primorsky Krai,25,3,0,0,23,2,2
4/11/2020,Pskov region,60,0,0,1,16,2,6
4/11/2020,Republic of Bashkortostan,2,25,0,1,65,0,7
4/11/2020,The Republic of Buryatia,3,12,0,2,73,1,14
4/11/2020,The Republic of Dagestan,5,26,0,0,84,0,4
4/11/2020,Republic of Kalmykia,8,9,0,0,32,0,5
4/11/2020,Mari El Republic,12,0,0,1,63,1,3
4/11/2020,The Republic of Mordovia,13,0,0,1,19,0,4
4/11/2020,Republic of Tatarstan,16,23,0,0,73,0,11
4/11/2020,The Republic of Khakassia,19,3,0,0,12,0,3
4/11/2020,Chuvash Republic,21,5,0,0,39,0,1
4/11/2020,Rostov region,61,9,0,2,38,0,4
4/11/2020,Ryazan Oblast,62,17,0,1,55,0,4
4/11/2020,Samara Region,63,1,0,3,21,0,14
4/11/2020,St. Petersburg,78,80,0,31,488,4,74
4/11/2020,Saratov region,64,1,0,0,35,0,2
4/11/2020,Sverdlovsk region,66,13,0,7,74,0,32
4/11/2020,Sevastopol,92,1,0,2,6,0,4
4/11/2020,Smolensk region,67,4,0,0,17,0,1
4/11/2020,Stavropol region,26,14,1,3,66,2,9
4/11/2020,Tambov Region,68,0,0,3,33,0,6
4/11/2020,Tver region,69,7,0,0,31,0,3
4/11/2020,Tomsk region,70,0,0,2,4,0,3
4/11/2020,Tula region,71,0,0,2,71,0,9
4/11/2020,Tyumen region,72,8,0,0,30,0,4
4/11/2020,Udmurt republic,18,2,0,0,13,0,3
4/11/2020,Ulyanovsk region,73,22,0,0,62,0,2
4/11/2020,Khabarovsk region,27,1,1,1,29,2,7
4/11/2020,Khanty-Mansiysk,86,0,0,1,41,0,5
4/11/2020,Chelyabinsk region,74,8,0,1,42,0,11
4/11/2020,Chechen Republic,95,8,0,0,30,1,15
4/11/2020,The Republic of Sakha (Yakutia),14,3,0,3,19,0,13
4/11/2020,Yamalo-Nenets Autonomous Okrug,89,9,0,0,50,1,0
4/12/2020,Altai region,22,0,0,1,29,0,3
4/12/2020,Amurskaya Oblast,28,0,0,0,6,0,1
4/12/2020,Astrakhan region,30,8,0,0,29,0,0
4/12/2020,Belgorod region,31,5,0,1,31,0,3
4/12/2020,Bryansk region,32,18,0,0,141,0,3
4/12/2020,Vladimir region,33,23,0,0,71,1,1
4/12/2020,Volgograd region,34,5,0,2,38,0,7
4/12/2020,Vologda Region,35,3,0,0,42,0,0
4/12/2020,Voronezh region,36,12,0,2,49,0,12
4/12/2020,Ivanovo region,37,18,0,0,80,0,7
4/12/2020,Irkutsk region,38,7,0,0,35,2,0
4/12/2020,Kabardino-Balkar Republic,7,5,0,1,35,0,3
4/12/2020,Kaliningrad region,39,5,0,4,70,1,16
4/12/2020,Kaluga region,40,0,0,2,24,0,5
4/12/2020,Karachay-Cherkess Republic,9,2,0,0,11,0,0
4/12/2020,Kirov region,43,1,0,0,36,0,9
4/12/2020,Kostroma region,44,3,1,0,18,2,3
4/12/2020,Krasnodar region,23,31,0,0,169,3,25
4/12/2020,Krasnoyarsk region,24,25,0,0,85,0,8
4/12/2020,Kurgan region,45,1,0,0,4,0,1
4/12/2020,Kursk region,46,1,0,0,43,0,3
4/12/2020,Leningrad region,47,5,0,0,139,0,3
4/12/2020,Lipetsk region,48,5,0,0,63,0,10
4/12/2020,Moscow,77,1306,14,188,10158,72,687
4/12/2020,Moscow region,50,278,4,6,1360,18,75
4/12/2020,Murmansk region,51,61,0,4,128,0,10
4/12/2020,Nizhny Novgorod Region,52,42,0,0,194,2,14
4/12/2020,Novosibirsk region,54,10,0,0,38,0,10
4/12/2020,Omsk region,55,2,0,2,19,0,5
4/12/2020,Orenburg region,56,0,0,1,25,1,5
4/12/2020,Perm,59,15,0,0,60,3,15
4/12/2020,Primorsky Krai,25,1,0,0,24,2,2
4/12/2020,Republic of Adygea,1,0,0,3,20,0,5
4/12/2020,Republic of Bashkortostan,2,19,1,0,84,1,7
4/12/2020,The Republic of Buryatia,3,0,0,1,73,1,15
4/12/2020,The Republic of Dagestan,5,0,0,5,84,0,9
4/12/2020,The Republic of Ingushetia,6,0,1,0,29,1,0
4/12/2020,Republic of Crimea,82,2,0,5,31,0,12
4/12/2020,Mari El Republic,12,7,0,2,70,1,5
4/12/2020,The Republic of Mordovia,13,23,0,0,42,0,4
4/12/2020,Republic of North Ossetia - Alania,15,7,0,0,34,1,1
4/12/2020,Republic of Tatarstan,16,0,0,3,73,0,14
4/12/2020,Chuvash Republic,21,11,0,1,50,0,2
4/12/2020,Rostov region,61,14,0,0,52,0,4
4/12/2020,Ryazan Oblast,62,16,0,0,71,0,4
4/12/2020,Samara Region,63,3,0,0,24,0,14
4/12/2020,St. Petersburg,78,69,0,0,557,4,74
4/12/2020,Saratov region,64,7,0,0,42,0,2
4/12/2020,Sverdlovsk region,66,4,0,3,78,0,35
4/12/2020,Smolensk region,67,0,1,0,17,1,1
4/12/2020,Stavropol region,26,8,0,1,74,2,10
4/12/2020,Tambov Region,68,15,0,0,48,0,6
4/12/2020,Tula region,71,3,0,0,74,0,9
4/12/2020,Tyumen region,72,9,1,4,39,1,8
4/12/2020,Ulyanovsk region,73,8,0,0,70,0,2
4/12/2020,Chechen Republic,95,17,2,0,47,3,15
4/12/2020,The Republic of Sakha (Yakutia),14,3,0,0,22,0,13
4/12/2020,Yamalo-Nenets Autonomous Okrug,89,12,0,0,62,1,0
4/12/2020,Yaroslavl region,76,14,0,1,27,0,3
4/13/2020,Altai region,22,2,0,0,31,0,3
4/13/2020,Amurskaya Oblast,28,0,0,0,6,0,1
4/13/2020,Arkhangelsk region,29,7,0,0,31,0,5
4/13/2020,Astrakhan region,30,1,0,0,30,0,0
4/13/2020,Bryansk region,32,1,0,0,142,0,3
4/13/2020,Vladimir region,33,13,0,0,84,1,1
4/13/2020,Volgograd region,34,6,0,0,44,0,7
4/13/2020,Vologda Region,35,1,0,0,43,0,0
4/13/2020,Voronezh region,36,11,0,0,60,0,12
4/13/2020,Jewish Autonomous Region,79,1,0,0,9,0,0
4/13/2020,Zabaykalsky Krai,75,6,0,0,14,0,1
4/13/2020,Ivanovo region,37,6,0,0,86,0,7
4/13/2020,Irkutsk region,38,0,0,3,35,2,3
4/13/2020,Kabardino-Balkar Republic,7,15,0,0,50,0,3
4/13/2020,Kaliningrad region,39,4,0,0,74,1,16
4/13/2020,Kaluga region,40,10,0,0,34,0,5
